X,Y,incident_id,incident_location,call_source,call_description,category,priority,call_group,call_code,called_at,intake_time,dispatch_time,travel_time,on_scene_time,total_response_time,total_time,zip_code,precinct,scout_car_area,neighborhood_name,council_district,longitude,latitude,ESRI_OID
-83.19869943,42.40152166,2.02237E+11,Fenkell St & Greenfield Rd,W911 ,PERSON WITH WEAPON,WEAPON  ,2,8PCT  ,345020,2023/01/01 03:08:18+00,1.7,1.6,4.8,30.7,8.8,39.5,48227,8,812,Crary/St Marys,1,-83.19869943,42.40152166,513741
-83.1444065,42.42437188,2.02237E+11,Curtis St & Monica St,PHONE,HOLD UP ALARM AND MOW,HOLDUP  ,1,12PCT ,802010,2023/01/01 03:06:16+00,0.7,1.9,2,5.3,4.9,10.2,48221,12,1208,Bagley,2,-83.1444065,42.42437188,513742
-83.06153238,42.34236238,2.02237E+11,2nd Ave & Charlotte St,E911 ,FELONIOUS ASSAULT IP,FA IP   ,1,3PCT  ,343010,2023/01/01 03:05:54+00,1.8,1.7,0.9,9.2,4.9,14.1,48201,3,311,Midtown,6,-83.06153238,42.34236238,513743
-83.10053987,42.44218418,2.02237E+11,Keating St & E Remington Ave,W911 ,DV A/B I/P-J/H,DV A/B  ,1,11PCT ,397010,2023/01/01 03:05:13+00,0.8,-0.4,7.5,146.2,9.4,155.5,48203,11,1101,Nolan,3,-83.10053987,42.44218418,513744
-82.96304673,42.43467891,2.02237E+11,Brock St & Fordham St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,9PCT  ,843020,2023/01/01 03:04:21+00,0.6,170.6,0.3,2.1,172.3,174.3,48205,9,906,Mapleridge,4,-82.96304673,42.43467891,513745
-82.98682825,42.44760216,2.02237E+11,Collingham Dr & Pelkey St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 03:03:59+00,0.4,19.7,0,22.3,20.2,42.4,48205,9,901,Conner Creek,3,-82.98682825,42.44760215,513746
-83.20951162,42.33627614,2.02237E+11,Abington Ave & Paul Dr,W911 ,VICIOUS ANIMAL,VICANML ,2,6PCT  ,862020,2023/01/01 03:03:29+00,1.4,38.7,12.4,52,53.2,105.2,48228,6,612,Warren Ave Community,7,-83.20951162,42.33627614,513747
-83.21688142,42.3652488,2.02237E+11,Southfield Service Drive & W Chicago St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,6PCT  ,347020,2023/01/01 03:00:42+00,1,13.8,0,18.7,16.6,35.3,48228,6,607,Franklin Park,7,-83.21688142,42.3652488,513748
-83.16182582,42.40247081,2.02237E+11,Fenkell St & Ilene St,PHONE,CHILD /  ADULT ABUSE,ABUSE   ,1,2PCT  ,396010,2023/01/01 02:57:45+00,2.9,0.5,8.5,31.6,12.1,43.7,48238,2,203,Bethune Community,2,-83.16182582,42.40247081,513749
-83.21991444,42.43723924,2.02237E+11,Southfield Service Drive & Pembroke Ave,PHONE,SHOTSPOTTER,SHOTSPT ,1,8PCT  ,SST342,2023/01/01 02:55:56+00,0.6,,2,7.7,2.7,10.4,48219,8,803,O'Hair Park,1,-83.21991444,42.43723924,513750
-83.11472801,42.37717581,2.02237E+11,Lawton St & W Boston Blvd,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2023/01/01 02:54:58+00,1.4,1,1.3,3.9,4.3,8.2,48206,10,1005,Dexter-Linwood,5,-83.114728,42.37717581,513751
-83.17458814,42.39734161,2.02237E+11,Eaton St & Cheyenne St,W911 ,RECOVER AUTO,RECAUTO ,3,2PCT  ,374030,2023/01/01 02:54:22+00,1.4,27.4,10.7,27.9,39.8,67.7,48227,2,203,Bethune Community,2,-83.17458814,42.39734161,513752
-83.05983834,42.34403537,2.02237E+11,Cass Ave & Peterboro St,W911 ,UDAA REPORT,UDAAREPT,4,3PCT  ,372040,2023/01/01 02:52:42+00,1.6,0.3,0.2,54.4,25.1,79.4,48201,3,311,Midtown,6,-83.05983834,42.34403537,513753
-83.24939028,42.40227823,2.02237E+11,Blackstone St & Keeler St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,8PCT  ,343010,2023/01/01 02:51:11+00,1.6,-2.4,4.3,255.1,6.7,261.8,48223,8,810,Brightmoor,1,-83.24939028,42.40227823,513754
-83.1049287,42.31858324,2.02237E+11,McMillan St & Campbell St,W911 ,CHILD /  ADULT ABUSE,ABUSE   ,1,4PCT  ,396010,2023/01/01 02:51:06+00,0.9,3.5,4.3,210,9.7,219.7,48209,4,409,Central Southwest,6,-83.1049287,42.31858324,513755
-83.22702401,42.34693144,2.02237E+11,Sawyer St & Warwick St,W911 ,SHOTS FIRED IP,SHOTS IP,1,6PCT  ,342010,2023/01/01 02:47:27+00,0.3,1.2,3.6,5.6,5.4,11,48228,6,610,Warrendale,7,-83.22702401,42.34693144,513756
-83.16860691,42.40769466,2.02237E+11,Manor St & Pilgrim St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,12PCT ,343010,2023/01/01 02:46:04+00,1.1,-0.2,19.7,16.6,21.6,38.2,48238,12,1210,Bethune Community,2,-83.16860692,42.40769466,513757
-83.05220606,42.33894106,2.02237E+11,E Montcalm St & Woodward Ave,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,3PCT  ,811020,2023/01/01 02:45:27+00,1.6,-0.2,9.2,39.4,11.1,50.5,48201,3,311,Downtown,6,-83.05220606,42.33894106,513758
-83.05020476,42.33599236,2.02237E+11,Woodward Ave & Witherell St,W911 ,ASSAULT AND BATTERY,AB      ,1,3PCT  ,GL8742,2023/01/01 02:44:55+00,1.3,0,12.5,19.4,14.6,33.9,48226,3,311,Downtown,6,-83.05020476,42.33599236,513759
-83.04017008,42.43001481,2.02237E+11,Saint Louis St & E Hildale St,W911 ,SHOTS FIRED IP,SHOTS IP,1,11PCT ,342010,2023/01/01 02:44:25+00,0.8,5.4,2.1,8.8,8.3,17.1,48234,11,1109,Grant,3,-83.04017008,42.4300148,513760
-83.05510834,42.42606355,2.02237E+11,Healy St & E Nevada St,W911 ,SHOTS FIRED IP,SHOTS IP,1,11PCT ,342010,2023/01/01 02:43:29+00,0.7,0.5,4.7,12.4,7,19.5,48234,11,1108,Krainz Woods,3,-83.05510834,42.42606355,513761
-82.98258159,42.43227485,2.02237E+11,Saratoga St & Reno St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:41:34+00,0.6,5.7,0,18.1,6.3,24.4,48205,9,905,Franklin,3,-82.98258159,42.43227484,513762
-83.00913811,42.37464911,2.02237E+11,Maxwell St & E Forest Ave,W911 ,INVESTIGATE PERSON,INVPERS ,3,7PCT  ,843030,2023/01/01 02:39:55+00,1.3,1.3,11.2,22.7,14.7,37.4,48214,7,705,Gratiot-Grand,5,-83.00913811,42.37464911,513763
-83.02106266,42.43403781,2.02237E+11,E 7 Mile Rd & Veach St,W911 ,DISTURBANCE,DISTURB ,3,11PCT ,825030,2023/01/01 02:39:34+00,0.8,-2.7,3.4,1.9,9,11,48234,11,1105,Mount Olivet,3,-83.02106266,42.43403781,513764
-82.96046185,42.428207,2.02237E+11,Salter St & Spring Garden St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:39:14+00,0.3,21.5,5.5,1.7,27.3,29,48205,9,906,Mapleridge,4,-82.96046185,42.42820699,513765
-83.07505744,42.43484654,2.02237E+11,Anglin St & Conant St,E911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,11PCT ,852021,2023/01/01 02:39:12+00,1.5,-3.6,3.4,80.4,6,86.4,48234,11,1102,Nolan,3,-83.07505744,42.43484654,513766
-83.17514261,42.4239253,2.02237E+11,Curtis St & W Outer Dr,W911 ,INVESTIGATE PERSON,INVPERS ,3,12PCT ,843030,2023/01/01 02:39:12+00,2.6,0.2,34.2,15.7,37.7,53.4,48235,12,1207,Schulze,2,-83.1751426,42.4239253,513767
-82.9825113,42.43057311,2.02237E+11,Reno St & Glenwood St,W911 ,SHOTS FIRED IP,SHOTS IP,1,9PCT  ,342010,2023/01/01 02:38:31+00,0.4,6.1,1.3,2.1,7.8,9.9,48205,9,905,Franklin,3,-82.9825113,42.43057311,513768
-83.25676305,42.42241907,2.02237E+11,Greydale Ave & Curtis St,W911 ,SHOTS FIRED IP,SHOTS IP,1,8PCT  ,342010,2023/01/01 02:38:13+00,0.7,1.3,2.4,31.4,4.7,36,48219,8,806,Holcomb Community,1,-83.25676305,42.42241907,513769
-82.97336311,42.44167276,2.02237E+11,Tacoma St & Gratiot Ave,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,9PCT  ,805020,2023/01/01 02:37:31+00,1.6,714.2,3,2.5,718.8,721.2,48205,9,902,Franklin,3,-82.97336311,42.44167276,513770
-82.92755501,42.40265363,2.02237E+11,Cadieux Rd & Munich St,W911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2023/01/01 02:37:23+00,1.7,9.6,6.7,52.3,18.5,70.8,48224,5,507,Cornerstone Village,4,-82.92755501,42.40265363,513771
-82.99283359,42.44564266,2.02237E+11,Westphalia St & Bringard Dr,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:37:08+00,0.5,10.7,3,4.8,14.3,19.1,48205,9,901,Conner Creek,3,-82.99283359,42.44564265,513772
-83.00380553,42.44354405,2.02237E+11,Fairmount Dr & Rowe St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:34:52+00,2.2,18.7,4.9,23.4,25.7,49.2,48205,9,901,Conner Creek,3,-83.00380553,42.44354405,513773
-83.14881293,42.33335207,2.02237E+11,Ogden St & Henderson St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,4PCT  ,343010,2023/01/01 02:34:15+00,0.7,-0.8,5.3,173.6,29.3,202.9,48210,4,401,Claytown,6,-83.14881293,42.33335207,513774
-83.20661861,42.35435594,2.02237E+11,Asbury Park & Constance Ave,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,6PCT  ,843020,2023/01/01 02:34:13+00,0.7,61.1,6.2,12.2,68,80.2,48228,6,611,Warren Ave Community,7,-83.20661861,42.35435594,513775
-83.20028926,42.440023,2.02237E+11,Greenfield Rd & Chippewa St,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,8PCT  ,805020,2023/01/01 02:31:56+00,0.7,66.8,1.8,1.7,71.4,73.1,48235,8,804,Greenfield,2,-83.20028926,42.440023,513776
-83.24521028,42.43663939,2.02237E+11,Patton St & Pembroke Ave,W911 ,WELL BEING CHECK,WBC     ,3,8PCT  ,843031,2023/01/01 02:31:00+00,3.1,367.9,6.3,23,379,402,48219,8,802,Evergreen Lahser 7/8,1,-83.24521028,42.43663939,513777
-83.05387661,42.32910954,2.02237E+11,2nd St & W Lafayette Blvd,E911 ,FELONIOUS ASSAULT IP,FA IP   ,1,3PCT  ,343010,2023/01/01 02:30:03+00,1.4,-0.4,1.4,23,6.7,29.7,48226,3,311,Downtown,6,-83.05387661,42.32910954,513778
-83.16630034,42.3805537,2.02237E+11,Fullerton St & Monte Vista St,W911 ,CHILD /  ADULT ABUSE,ABUSE   ,1,2PCT  ,396010,2023/01/01 02:29:27+00,0,4.1,12.2,9.4,21.5,30.9,48238,2,205,Grand River-I96,7,-83.16630034,42.38055369,513779
-82.9491814,42.41232924,2.02237E+11,Bedford St & McKinney Ave,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:29:12+00,2.4,31.8,16.6,5.4,50.8,56.2,48224,9,911,Outer Drive-Hayes,4,-82.9491814,42.41232924,513780
-82.97332269,42.41844389,2.02237E+11,Wilfred St & Chalmers St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:28:03+00,1,1.4,3.2,4.2,5.6,9.8,48213,9,909,Eden Gardens,4,-82.97332269,42.41844389,513781
-83.00662302,42.41503383,2.02237E+11,Nashville St & Algonac St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:27:13+00,0.7,31.9,1.9,2.7,34.4,37.1,48205,9,908,LaSalle College Park,4,-83.00662302,42.41503383,513782
-83.18195548,42.39474753,2.02237E+11,Lyndon St & Stansbury St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,2PCT  ,843020,2023/01/01 02:26:36+00,0.4,53.1,1.6,22.8,55.2,78,48227,2,202,Bethune Community,2,-83.18195548,42.39474753,513783
-83.06425048,42.35177472,2.02237E+11,W Canfield St & Cass Ave,W911 ,INVESTIGATE PERSON,INVPERS ,3,3PCT  ,843030,2023/01/01 02:24:54+00,2,0.7,1.1,73.2,4.4,77.6,48201,3,309,Midtown,6,-83.06425048,42.35177472,513784
-83.21764321,42.3559973,2.02237E+11,Ashton Ave & Van Buren St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,6PCT  ,347020,2023/01/01 02:23:44+00,1.5,8.1,8.2,4.9,65.7,70.6,48228,6,610,Warrendale,7,-83.21764321,42.3559973,513785
-83.24485075,42.40056024,2.02237E+11,Braile St & Fenkell St,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2023/01/01 02:22:41+00,4.8,27.9,9.4,9.4,45.2,54.6,48223,6,602,Brightmoor,1,-83.24485075,42.40056024,513786
-83.16533845,42.35882725,2.02237E+11,Pinehurst St & Joy Rd,W911 ,VICIOUS ANIMAL,VICANML ,2,2PCT  ,862020,2023/01/01 02:20:48+00,1.1,4.6,10.9,21.1,18.2,39.3,48204,2,208,Barton-McFarland,7,-83.16533845,42.35882725,513787
-83.1201927,42.43915444,2.02237E+11,W State Fair St & Woodward Ave,W911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2023/01/01 02:20:40+00,1.6,0.7,1.8,14.7,5.7,20.4,     ,12,1204,Green Acres,2,-83.12019269,42.43915444,513788
-83.23853077,42.42237538,2.02237E+11,Evergreen Rd & Curtis St,PHONE,SHOTSPOTTER,SHOTSPT ,1,8PCT  ,SST342,2023/01/01 02:19:37+00,0.5,1.1,0.5,20.7,3.7,24.4,48219,8,806,Holcomb Community,1,-83.23853077,42.42237538,513789
-82.98463928,42.42456227,2.02237E+11,Hickory St & Hazelridge St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,9PCT  ,347020,2023/01/01 02:19:25+00,3.2,742.5,3.8,4.9,749.5,754.4,48205,9,906,Mapleridge,4,-82.98463928,42.42456227,513790
-83.16773153,42.3587419,2.02237E+11,Joy Rd & Meyers Rd,W911 ,DISTURBANCE,DISTURB ,3,2PCT  ,825030,2023/01/01 02:18:55+00,0.5,57.8,0.5,15.4,60.9,76.3,48228,2,208,Barton-McFarland,7,-83.16773153,42.3587419,513791
-82.94065421,42.42927175,2.02237E+11,Nottingham Rd & Moross Rd,W911 ,PERSON WITH WEAPON,WEAPON  ,2,9PCT  ,345020,2023/01/01 02:17:28+00,2.3,309.6,0.9,18.1,313,331.1,48224,9,907,Moross-Morang,4,-82.94065421,42.42927175,513792
-83.06305407,42.41783414,2.02237E+11,Victoria St & Conant St,W911 ,DISTURBANCE,DISTURB ,1,11PCT ,GL8777,2023/01/01 02:14:22+00,1,-1.1,2.8,15.6,4.6,20.2,48212,11,1111,Davison,3,-83.06305407,42.41783414,513793
-83.23990282,42.41152157,2.02237E+11,Verne St & Heyden St,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2023/01/01 02:11:12+00,1.2,89.3,6,6.4,96.8,103.2,48219,8,810,McNichols Evergreen,1,-83.23990283,42.41152157,513794
-82.95343097,42.41507524,2.02237E+11,Greensboro St & Courville St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 02:11:01+00,1.6,1.2,8.3,36,11,47,48224,9,911,Outer Drive-Hayes,4,-82.95343097,42.41507524,513795
-83.13379555,42.28988692,2.02237E+11,S Dey St & Herkimer St,W911 ,INVESTIGATE PERSON,INVPERS ,3,4PCT  ,843030,2023/01/01 02:09:46+00,3.4,58,6.9,15.4,71.1,86.5,48209,4,412,Carbon Works,6,-83.13379555,42.28988692,513796
-83.09894664,42.31590539,2.02237E+11,Morrell St & Christiancy St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,4PCT  ,843020,2023/01/01 02:08:36+00,2.3,6.1,3.5,184.8,12.3,197.1,48209,4,410,Central Southwest,6,-83.09894664,42.31590539,513797
-83.0292013,42.43206737,2.02237E+11,Rogge St & E Robinwood St,W911 ,PERSON WITH WEAPON,WEAPON  ,2,11PCT ,345020,2023/01/01 02:07:00+00,1.5,11.1,6.5,15.1,19.9,35.1,48234,11,1109,Grant,3,-83.0292013,42.43206737,513798
-83.2872115,42.42856259,2.02237E+11,7 Mile Rd & Grand River Ave,W911 ,PERSON WITH WEAPON,WEAPON  ,2,8PCT  ,345020,2023/01/01 02:03:02+00,1.9,-0.3,2.5,46.8,5.9,52.6,48219,8,805,Five Points,1,-83.2872115,42.42856259,513799
-83.10212846,42.42616293,2.02237E+11,W Margaret St & John R St,W911 ,SHOTS FIRED IP,SHOTS IP,1,11PCT ,342010,2023/01/01 02:02:44+00,1,0.3,5.8,12,8.1,20.1,48203,11,1106,Greenfield Park,3,-83.10212845,42.42616293,513800
-83.17750001,42.35855488,2.02237E+11,Joy Rd & Schaefer Hwy,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,2PCT  ,843020,2023/01/01 02:00:54+00,2,1.1,10.1,13,13.6,26.6,48228,2,207,We Care Community,7,-83.17750001,42.35855488,513801
-83.25729286,42.34177153,2.02237E+11,Dacosta & W Warren Rd,W911 ,SHOTS FIRED IP,SHOTS IP,1,6PCT  ,342010,2023/01/01 02:00:40+00,1.1,1.4,3.9,8.2,14.4,22.6,48239,6,609,Far West Detroit,7,-83.25729286,42.34177153,513802
-83.20575726,42.34593011,2.02237E+11,Asbury Park & Majestic St,W911 ,PARKING COMPLAINT,PARK    ,3,6PCT  ,814035,2023/01/01 02:00:02+00,1.6,32.2,0.4,15.1,34.1,49.2,48228,6,611,Warren Ave Community,7,-83.20575726,42.34593011,513803
-82.98505689,42.43310993,2.02237E+11,Eastwood St & Schoenherr St,E911 ,INVESTIGATE PERSON,INVPERS ,3,9PCT  ,843030,2023/01/01 02:00:01+00,0.9,42.3,0,0.8,44.2,45,48205,9,905,Franklin,3,-82.98505689,42.43310993,513804
-83.12885861,42.30387348,2.02237E+11,Lawndale St & Longworth St,W911 ,SHOTS FIRED IP,SHOTS IP,1,4PCT  ,342010,2023/01/01 01:59:20+00,1.3,0.9,5.1,18,7.4,25.4,48209,4,408,Springwells,6,-83.12885861,42.30387348,513805
-82.9845934,42.35882526,2.02237E+11,McClellan St & E Jefferson Ave,E911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,7PCT  ,347020,2023/01/01 01:59:15+00,0.7,-0.3,12.2,9.6,14.1,23.7,48214,7,711,East Village,5,-82.9845934,42.35882526,513806
-83.12510215,42.407842,2.02237E+11,Pilgrim St & La Salle Blvd,W911 ,SHOTS FIRED IP,SHOTS IP,1,12PCT ,342010,2023/01/01 01:58:59+00,1.2,0.9,5.4,8.1,8.1,16.2,48238,12,1212,Pilgrim Village,2,-83.12510215,42.407842,513807
-83.16993769,42.39003668,2.02237E+11,Appoline St & Kendall St,W911 ,DISTURBANCE,DISTURB ,3,2PCT  ,825030,2023/01/01 01:56:37+00,3.1,63.5,6.5,5.2,73.2,78.5,48227,2,203,Happy Homes,7,-83.16993769,42.39003668,513808
-82.9851296,42.43492524,2.02237E+11,Schoenherr St & E 7 Mile Rd,W911 ,PERSON WITH WEAPON,WEAPON  ,2,9PCT  ,345020,2023/01/01 01:54:53+00,2.2,44.6,0,1.9,47.5,49.3,48205,9,905,Pulaski,3,-82.9851296,42.43492524,513809
-82.9491814,42.41232924,2.02237E+11,Bedford St & McKinney Ave,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:52:32+00,0.3,45.2,6.9,10.1,52.4,62.4,48224,9,911,Outer Drive-Hayes,4,-82.9491814,42.41232924,513810
-83.22136923,42.42274237,2.02237E+11,Curtis St & Rosemont Ave,PHONE,SHOTSPOTTER,SHOTSPT ,1,8PCT  ,SST342,2023/01/01 01:49:28+00,1.1,-0.4,5.9,85.1,7.2,92.3,48219,8,807,Evergreen-Outer Drive,1,-83.22136923,42.42274237,513811
-83.22093725,42.38431452,2.02237E+11,W Davison St & Penrod St,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2023/01/01 01:48:59+00,0.8,124.6,5.1,54.7,130.6,185.2,48223,6,604,Schoolcraft Southfield,1,-83.22093725,42.38431452,513812
-83.25900449,42.3906535,2.02237E+11,Dolphin St & Acacia St,W911 ,SHOTS FIRED IP,SHOTS IP,1,6PCT  ,342010,2023/01/01 01:47:59+00,1,4.1,3.1,135.5,8.2,143.8,48223,6,601,Brightmoor,1,-83.25900449,42.3906535,513813
-83.20575726,42.34593011,2.02237E+11,Asbury Park & Majestic St,W911 ,ASSIST OTHER,AO      ,2,6PCT  ,831020,2023/01/01 01:47:32+00,0,35.8,5.9,4.6,41.6,46.3,48228,6,611,Warren Ave Community,7,-83.20575726,42.34593011,513814
-83.0011628,42.43817218,2.02237E+11,Bradford St & Pinewood St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:46:19+00,0.4,69.6,2.1,2.7,72,74.8,48205,9,901,Pulaski,3,-83.0011628,42.43817218,513815
-83.00137226,42.42089762,2.02237E+11,E McNichols Rd & Annott St,W911 ,DV PRS WITH A WEAP I/P-J/H,PRS WEAP,1,9PCT  ,395010,2023/01/01 01:43:20+00,1.3,79.3,2.7,16.5,83.8,100.3,48205,9,905,Von Steuben,3,-83.00137226,42.42089762,513816
-83.20580887,42.41583728,2.02237E+11,Mansfield St & W McNichols Rd,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,8PCT  ,811020,2023/01/01 01:41:06+00,0.7,14.6,2.3,7.1,17.9,25,48235,8,812,Crary/St Marys,1,-83.20580887,42.41583728,513817
-83.23685566,42.3862619,2.02237E+11,Schoolcraft St & Evergreen Rd,W911 ,ROBBERY ARMED IP-ANY,RAIP    ,1,6PCT  ,331010,2023/01/01 01:36:30+00,5.2,-3.9,4.3,11.1,10.4,21.5,48223,6,602,Brightmoor,1,-83.23685566,42.3862619,513818
-82.97284366,42.39141405,2.02237E+11,Stringham Ct & McCoy Cir,W911 ,DV A/B I/P-J/H,DV A/B  ,1,5PCT  ,397010,2023/01/01 01:33:55+00,1.3,26.1,4.1,36.4,31.9,68.3,48213,5,502,Chandler Park,4,-82.97284366,42.39141404,513819
-82.98519365,42.4054906,2.02237E+11,Longview St & Roseberry St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:33:54+00,0.9,50.7,2.1,14.7,53.7,68.4,48213,9,910,Wade,4,-82.98519365,42.4054906,513820
-83.05489565,42.3606005,2.02237E+11,E Warren Ave & S I 75 Service Drive,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,3PCT  ,343010,2023/01/01 01:32:24+00,2.4,-2,7.5,29.7,10.7,40.3,48207,3,309,Medical Center,5,-83.05489564,42.3606005,513821
-83.21612344,42.39983104,2.02237E+11,Grand River Ave & Archdale St,W911 ,DISTURBANCE,DISTURB ,1,8PCT  ,GL8777,2023/01/01 01:30:30+00,2.7,0.5,22.1,0.5,25.7,26.2,48227,8,814,Grandmont,1,-83.21612344,42.39983104,513822
-83.12522196,42.41021682,2.02237E+11,Puritan St & La Salle Blvd,W911 ,SHOTS FIRED IP,SHOTS IP,1,12PCT ,342010,2023/01/01 01:29:28+00,0.4,0.6,6.9,17.4,8.4,25.8,48238,12,1212,Martin Park,2,-83.12522196,42.41021682,513823
-82.98045419,42.41389209,2.02237E+11,Dickerson St & Kilbourne Ave,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:27:58+00,1,54.6,3.9,13.1,61,74.1,48213,9,909,Eden Gardens,4,-82.98045419,42.41389209,513824
-83.23947421,42.42166678,2.02237E+11,Glenco St & Vaughan St,PHONE,SHOTSPOTTER,SHOTSPT ,1,8PCT  ,SST342,2023/01/01 01:27:30+00,0.9,-21.1,0,24.7,0.9,25.6,48219,8,806,Holcomb Community,1,-83.23947421,42.42166678,513825
-83.23779596,42.40854847,2.02237E+11,Grand River Ave & Evergreen Rd,W911 ,MISCELLANEOUS TRAFFIC,MISCTRAF,3,8PCT  ,817036,2023/01/01 01:27:11+00,2.5,9.5,3.5,14.5,15.5,30,48219,8,811,McNichols Evergreen,1,-83.23779596,42.40854847,513826
-82.95574913,42.40878806,2.02237E+11,Beaconsfield St & Wade St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,9PCT  ,397010,2023/01/01 01:25:55+00,2.2,43.4,8.6,9.9,54.6,64.4,48224,9,911,Outer Drive-Hayes,4,-82.95574913,42.40878806,513827
-82.94588809,42.41876702,2.02237E+11,Balfour Rd & Grayton St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:25:32+00,0.6,56.8,8.1,60.9,65.6,126.5,48224,9,907,Yorkshire Woods,4,-82.94588809,42.41876702,513828
-83.25716685,42.40841458,2.02237E+11,Kessler St & Lahser Rd,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2023/01/01 01:22:13+00,2.4,65.8,0,9,74.3,83.2,48219,8,809,Riverdale,1,-83.25716685,42.40841458,513829
-83.15148788,42.27510843,2.02237E+11,Schaefer & S Liddesdale St,W911 ,DISTURBANCE,DISTURB ,1,4PCT  ,GL8777,2023/01/01 01:21:59+00,2.1,0.8,7.2,16.9,10.9,27.9,48217,4,411,Boynton,6,-83.15148788,42.27510843,513830
-82.96550867,42.43628573,2.02237E+11,Hayes St & Maddelein St,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,9PCT  ,352010,2023/01/01 01:21:20+00,0,4.5,4.3,40.9,8.8,49.7,48205,9,903,Regent Park,3,-82.96550867,42.43628573,513831
-83.00304281,42.42544252,2.02237E+11,Gietzen St & Rowe St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:20:01+00,0.4,5.4,1.9,7.1,7.7,14.9,48205,9,905,Von Steuben,3,-83.00304281,42.42544252,513832
-83.02411414,42.39046602,2.02237E+11,Townsend St & Miller Rd,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,11PCT ,805020,2023/01/01 01:19:40+00,2.8,0.6,5.5,17.5,10.7,28.2,48213,11,1112,Airport Sub,3,-83.02411414,42.39046602,513833
-83.16640853,42.35394097,2.02237E+11,Manor & Belton St,W911 ,DISTURBANCE,DISTURB ,3,2PCT  ,825030,2023/01/01 01:19:26+00,0.7,100.8,8.8,8.2,111.2,119.4,48204,2,208,Aviation Sub,7,-83.16640853,42.35394097,513834
-82.97988707,42.41299673,2.02237E+11,Rosemary Ave & Dickerson St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2023/01/01 01:17:50+00,0.5,14.6,1,140.7,16.1,156.7,48213,9,909,Eden Gardens,4,-82.97988707,42.41299673,513835
-83.00485371,42.43868423,2.02237E+11,Hoover St & Sturgis St,W911 ,ARSON I/P,ARSON   ,1,9PCT  ,834010,2023/01/01 01:17:22+00,0.8,9.7,3.6,53.7,14.4,68.1,48205,9,901,Pulaski,3,-83.00485371,42.43868423,513836
